CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn,Tenure_Years,Churn_Flag,Risk
Customer_48,Female,22,61.8,1328.6603948552104,month to month,No,1.8333333333333333,0,Medium Risk
Customer_49,Male,35,28.56,1006.9771203215618,Two year,Yes,2.9166666666666665,1,Low Risk
Customer_50,Female,16,29.42,512.5286463233823,Two year,Yes,1.3333333333333333,1,Medium Risk
Customer_51,Female,50,46.73,2287.74668178974,Two year,No,4.166666666666667,0,Low Risk
Customer_52,Female,43,83.05,3568.721350251396,Month-to-month,Yes,3.5833333333333335,1,Low Risk
Customer_53,Female,17,72.99,1265.4867035327818,One year,No,1.4166666666666667,0,Medium Risk
Customer_54,Male,58,26.9,1594.3445553836502,month to month,No,4.833333333333333,0,Low Risk
Customer_55,Female,2,116.84,326.8313923591888,Two year,No,0.16666666666666666,0,High Risk
Customer_56,Male,4,108.72,463.8139223025119,month to month,No,0.3333333333333333,0,High Risk
Customer_57,Female,39,45.92,1770.8788951382446,Month-to-month,No,3.25,0,Low Risk
Customer_58,Female,6,32.23,164.97992207949986,Month-to-month,No,0.5,0,Medium Risk
Customer_59,Female,69,114.24,7853.54709128192,month to month,No,5.75,0,Low Risk
Customer_60,Female,69,66.11,4529.7911611699055,Two year,No,5.75,0,Low Risk
Customer_61,Female,20,51.12,1033.1868009303696,month to month,No,1.6666666666666667,0,Medium Risk
Customer_62,Male,64,69.04,4439.587512235488,Two year,Yes,5.333333333333333,1,Low Risk
Customer_63,Male,16,97.27,1597.5472407693392,Two year,No,1.3333333333333333,0,Medium Risk
Customer_64,Female,51,36.84,1912.089736331762,Month-to-month,Yes,4.25,1,Low Risk
Customer_65,Male,37,96.75,3642.0553577322194,month to month,Yes,3.0833333333333335,1,Low Risk
Customer_66,Female,69,94.94,2104.0196850941993,Month-to-month,No,5.75,0,Low Risk
Customer_67,Female,42,73.93,3186.8842092816603,One year,No,3.5,0,Low Risk
Customer_68,Female,57,106.58,6043.577205083011,Month-to-month,No,4.75,0,Low Risk
Customer_69,Female,66,33.21,2209.2566179087635,Two year,No,5.5,0,Low Risk
Customer_70,Female,9,79.55,706.2120660508417,month to month,Yes,0.75,1,High Risk
Customer_71,Female,64,64.93,4154.325210619522,One year,No,5.333333333333333,0,Low Risk
Customer_72,Female,22,62.23,1402.6744381608628,One year,Yes,1.8333333333333333,1,Medium Risk
Customer_73,Female,34,45.26,1466.9189915340612,One year,Yes,2.8333333333333335,1,Low Risk
Customer_74,Female,55,57.23,3106.1137868473083,One year,No,4.583333333333333,0,Low Risk
Customer_75,Female,29,30.82,931.2413367623466,month to month,No,2.4166666666666665,0,Low Risk
Customer_76,Male,38,45.16,1715.972369190439,Two year,Yes,3.1666666666666665,1,Low Risk
Customer_77,Female,18,47.2,836.7691091342485,One year,No,1.5,0,Medium Risk
Customer_78,Female,71,92.07,6480.922971916831,Two year,Yes,5.916666666666667,1,Low Risk
Customer_79,Female,65,24.86,1603.4194593834884,Month-to-month,No,5.416666666666667,0,Low Risk
Customer_80,Female,1,85.12,119.16734707834848,Two year,No,0.08333333333333333,0,High Risk
Customer_81,Female,4,42.14,140.38634404271673,One year,No,0.3333333333333333,0,Medium Risk
Customer_82,Female,4,28.19,180.96316734292168,Month-to-month,Yes,0.3333333333333333,1,Medium Risk
Customer_83,Female,27,50.08,1406.0042465401311,Month-to-month,Yes,2.25,1,Low Risk
Customer_84,Female,43,42.45,1807.8473547740616,Month-to-month,Yes,3.5833333333333335,1,Low Risk
Customer_85,Female,59,75.2,4407.082563360502,One year,No,4.916666666666667,0,Low Risk
Customer_86,Female,32,55.74,1645.4560832212885,Two year,Yes,2.6666666666666665,1,Low Risk
Customer_87,Male,33,116.6,3793.956947902932,month to month,No,2.75,0,Low Risk
Customer_88,Female,28,116.35,3200.8831831720054,Two year,No,2.3333333333333335,0,Low Risk
Customer_89,Male,55,64.37,3468.8016784532656,One year,Yes,4.583333333333333,1,Low Risk
Customer_90,Male,60,99.51,5968.80117611617,One year,No,5.0,0,Low Risk
Customer_91,Female,70,21.33,1508.7040280163055,Month-to-month,Yes,5.833333333333333,1,Low Risk
Customer_92,Male,62,74.78,4727.092767113672,Two year,No,5.166666666666667,0,Low Risk
Customer_93,Female,34,94.33,3210.5445330700345,One year,Yes,2.8333333333333335,1,Low Risk
Customer_94,Male,56,41.69,2232.96231060775,One year,No,4.666666666666667,0,Low Risk
Customer_95,Female,13,26.12,302.1727984331675,month to month,Yes,1.0833333333333333,1,Medium Risk
Customer_96,Female,56,35.59,2023.5682137771155,Two year,Yes,4.666666666666667,1,Low Risk
Customer_97,Female,18,64.18,1151.1693626544168,Month-to-month,Yes,1.5,1,Medium Risk
Customer_98,Male,54,70.64,3857.401400479721,Month-to-month,No,4.5,0,Low Risk
Customer_99,Male,43,58.09,2472.182551321772,Month-to-month,No,3.5833333333333335,0,Low Risk
Customer_100,Male,39,64.0,2553.601865973247,Two year,Yes,3.25,1,Low Risk
Customer_101,Male,61,67.02,4100.521503710887,One year,Yes,5.083333333333333,1,Low Risk
Customer_102,Male,42,96.94,4085.0538791965782,One year,Yes,3.5,1,Low Risk
Customer_103,Male,18,30.52,556.857744378482,month to month,Yes,1.5,1,Medium Risk
Customer_104,Male,23,96.9,2190.442193984444,month to month,No,1.9166666666666667,0,Medium Risk
Customer_105,Male,54,88.86,4795.580472257959,One year,No,4.5,0,Low Risk
Customer_106,Female,30,94.17,2839.7880458776685,One year,No,2.5,0,Low Risk
Customer_107,Male,58,93.45,2104.0196850941993,Two year,No,4.833333333333333,0,Low Risk
Customer_108,Male,68,67.06,4564.059712638176,month to month,No,5.666666666666667,0,Low Risk
Customer_109,Male,67,41.14,2817.1238959249267,Month-to-month,Yes,5.583333333333333,1,Low Risk
Customer_110,Male,71,73.66,5251.550906668505,Month-to-month,Yes,5.916666666666667,1,Low Risk
Customer_111,Male,18,115.8,2152.764507488465,Month-to-month,No,1.5,0,Medium Risk
Customer_112,Male,7,78.85,572.3363661652918,Month-to-month,No,0.5833333333333334,0,High Risk
Customer_113,Male,40,21.1,799.1184551216317,One year,Yes,3.3333333333333335,1,Low Risk
Customer_114,Male,70,25.97,1857.43798804188,One year,No,5.833333333333333,0,Low Risk
Customer_115,Female,65,119.29,7696.798694084865,Two year,Yes,5.416666666666667,1,Low Risk
Customer_116,Female,68,27.19,1838.4981405135925,Month-to-month,No,5.666666666666667,0,Low Risk
Customer_117,Male,49,24.6,2104.0196850941993,One year,No,4.083333333333333,0,Low Risk
Customer_118,Female,52,55.3,2841.686080209703,One year,No,4.333333333333333,0,Low Risk
Customer_119,Male,29,116.93,3509.9183610927184,One year,Yes,2.4166666666666665,1,Low Risk
Customer_120,Female,21,51.87,1085.6377345977453,Month-to-month,No,1.75,0,Medium Risk
Customer_121,Female,9,60.99,639.4130855269666,One year,Yes,0.75,1,Medium Risk
Customer_122,Male,47,83.41,3937.4495240256497,month to month,Yes,3.9166666666666665,1,Low Risk
Customer_123,Female,42,22.41,900.1739094636634,Month-to-month,No,3.5,0,Low Risk
Customer_124,Male,51,109.78,5578.30061180482,Month-to-month,Yes,4.25,1,Low Risk
Customer_125,Male,56,71.94,4026.715933609332,month to month,Yes,4.666666666666667,1,Low Risk
Customer_126,Female,51,66.68,3383.58958372127,Two year,No,4.25,0,Low Risk
Customer_127,Female,70,106.07,7411.202388930485,Two year,Yes,5.833333333333333,1,Low Risk
Customer_128,Male,20,115.31,2334.887198026061,Month-to-month,No,1.6666666666666667,0,Medium Risk
Customer_129,Male,27,62.34,1701.4485027217002,Month-to-month,No,2.25,0,Low Risk
Customer_130,Male,38,37.24,1449.6196861365363,Month-to-month,No,3.1666666666666665,0,Low Risk
Customer_131,Male,65,101.57,2104.0196850941993,month to month,Yes,5.416666666666667,1,Low Risk
Customer_132,Male,54,60.33,3234.245708360978,One year,No,4.5,0,Low Risk
Customer_133,Female,24,113.55,2780.894629226401,month to month,No,2.0,0,Low Risk
Customer_134,Male,47,114.99,5474.21009646472,One year,No,3.9166666666666665,0,Low Risk
Customer_135,Male,71,31.48,2299.7750396768624,One year,Yes,5.916666666666667,1,Low Risk
Customer_136,Male,63,115.66,7198.5834594796415,Two year,Yes,5.25,1,Low Risk
Customer_137,Female,57,56.83,3329.1943265231434,month to month,Yes,4.75,1,Low Risk
Customer_138,Female,55,84.63,4622.8300509472265,month to month,Yes,4.583333333333333,1,Low Risk
Customer_139,Male,60,23.48,1316.7663848091777,Month-to-month,Yes,5.0,1,Low Risk
Customer_140,Male,62,108.89,6839.835504539301,month to month,No,5.166666666666667,0,Low Risk
Customer_141,Female,30,84.16,2550.4702184086973,One year,Yes,2.5,1,Low Risk
Customer_142,Female,22,84.36,1883.6552466252012,One year,Yes,1.8333333333333333,1,Medium Risk
Customer_143,Female,29,110.22,3179.7763822044008,month to month,No,2.4166666666666665,0,Low Risk
Customer_144,Male,41,70.83,2913.1348956248485,Two year,No,3.4166666666666665,0,Low Risk
Customer_145,Male,42,61.05,2557.134173957678,Two year,Yes,3.5,1,Low Risk
Customer_146,Male,65,106.61,2104.0196850941993,Month-to-month,Yes,5.416666666666667,1,Low Risk
Customer_147,Female,31,94.24,2922.5895423700363,Month-to-month,Yes,2.5833333333333335,1,Low Risk
Customer_148,Male,30,114.9,3452.65691036489,One year,No,2.5,0,Low Risk
Customer_149,Female,18,114.01,1986.0982995701647,month to month,Yes,1.5,1,Medium Risk
Customer_150,Female,17,58.23,992.6916062743056,One year,Yes,1.4166666666666667,1,Medium Risk
Customer_151,Male,38,64.7,2369.223756406639,One year,No,3.1666666666666665,0,Low Risk
Customer_152,Male,14,45.6,734.4175701058548,month to month,Yes,1.1666666666666667,1,Medium Risk
Customer_153,Male,56,86.06,4814.230931987957,One year,No,4.666666666666667,0,Low Risk
Customer_154,Male,22,56.45,1188.325230733411,One year,No,1.8333333333333333,0,Medium Risk
Customer_155,Female,67,98.61,6632.53091003448,Two year,No,5.583333333333333,0,Low Risk
Customer_156,Male,56,32.16,1763.6250306929005,Month-to-month,Yes,4.666666666666667,1,Low Risk
Customer_157,Male,19,31.64,599.6971331928647,Two year,No,1.5833333333333333,0,Medium Risk
Customer_158,Male,57,40.45,2328.425057554593,Month-to-month,Yes,4.75,1,Low Risk
Customer_159,Female,44,28.43,1200.085460839869,Month-to-month,Yes,3.6666666666666665,1,Low Risk
Customer_160,Female,35,82.0,2967.4854662718567,Month-to-month,No,2.9166666666666665,0,Low Risk
Customer_161,Female,1,34.74,136.98572343910897,Two year,Yes,0.08333333333333333,1,Medium Risk
Customer_162,Female,52,36.0,1845.727333688076,month to month,Yes,4.333333333333333,1,Low Risk
Customer_163,Male,70,21.42,1443.2336909597627,One year,No,5.833333333333333,0,Low Risk
Customer_164,Female,37,98.21,3607.269591895128,month to month,Yes,3.0833333333333335,1,Low Risk
Customer_165,Male,65,101.23,6556.1222958152,month to month,Yes,5.416666666666667,1,Low Risk
Customer_166,Male,51,36.2,1901.7175246980917,Month-to-month,No,4.25,0,Low Risk
Customer_167,Female,1,93.95,68.31434150223934,Month-to-month,Yes,0.08333333333333333,1,High Risk
Customer_168,Female,21,63.35,1272.2669401365138,Two year,No,1.75,0,Medium Risk
Customer_169,Female,53,43.96,2334.958675278613,Two year,Yes,4.416666666666667,1,Low Risk
Customer_170,Female,16,82.14,1239.697320382594,One year,No,1.3333333333333333,0,Medium Risk
Customer_171,Female,61,37.85,2362.2497533276687,month to month,Yes,5.083333333333333,1,Low Risk
Customer_172,Female,54,95.69,5197.259634098286,month to month,Yes,4.5,1,Low Risk
Customer_173,Female,40,24.76,960.4055199083012,One year,Yes,3.3333333333333335,1,Low Risk
Customer_174,Female,26,115.91,2989.123943726217,Month-to-month,Yes,2.1666666666666665,1,Low Risk
Customer_175,Male,65,27.19,1779.7867537036104,Two year,Yes,5.416666666666667,1,Low Risk
Customer_176,Female,64,77.94,2104.0196850941993,One year,Yes,5.333333333333333,1,Low Risk
Customer_177,Female,43,110.22,4700.065214716108,month to month,Yes,3.5833333333333335,1,Low Risk
Customer_178,Male,17,21.19,348.9593451565654,One year,Yes,1.4166666666666667,1,Medium Risk
Customer_179,Female,59,69.85,4055.2108681164727,One year,Yes,4.916666666666667,1,Low Risk
Customer_180,Male,23,55.0,1242.2830700142176,month to month,No,1.9166666666666667,0,Medium Risk
Customer_181,Male,7,78.03,492.5570540443362,month to month,Yes,0.5833333333333334,1,High Risk
Customer_182,Male,44,42.55,1943.5099580159665,Two year,Yes,3.6666666666666665,1,Low Risk
Customer_183,Male,53,26.49,1383.7982146982083,Two year,Yes,4.416666666666667,1,Low Risk
Customer_184,Female,71,82.59,5816.548797299269,month to month,Yes,5.916666666666667,1,Low Risk
Customer_185,Male,34,61.68,2130.842479570809,Two year,No,2.8333333333333335,0,Low Risk
Customer_186,Female,46,82.25,3752.075707025088,Two year,No,3.8333333333333335,0,Low Risk
Customer_187,Male,68,41.05,2736.2757148115265,Two year,Yes,5.666666666666667,1,Low Risk
Customer_188,Male,16,53.87,906.2964959528972,month to month,Yes,1.3333333333333333,1,Medium Risk
Customer_189,Male,71,76.17,5391.912923093368,Month-to-month,Yes,5.916666666666667,1,Low Risk
Customer_190,Female,19,79.31,1548.9410652112915,Month-to-month,Yes,1.5833333333333333,1,Medium Risk
Customer_191,Male,2,57.23,113.70730644991995,Two year,No,0.16666666666666666,0,Medium Risk
Customer_192,Male,10,48.01,486.5599392723228,Month-to-month,No,0.8333333333333334,0,Medium Risk
Customer_193,Female,50,47.37,2396.6589394839816,Two year,No,4.166666666666667,0,Low Risk
Customer_194,Male,12,37.47,417.8986319811567,Month-to-month,Yes,1.0,1,Medium Risk
Customer_195,Male,70,52.54,3637.289271659445,Month-to-month,Yes,5.833333333333333,1,Low Risk
Customer_196,Male,22,39.94,938.7718403030606,One year,No,1.8333333333333333,0,Medium Risk
Customer_197,Female,32,83.38,2697.1059653293214,Two year,No,2.6666666666666665,0,Low Risk
Customer_198,Female,1,76.91,73.53510088750892,Month-to-month,No,0.08333333333333333,0,High Risk
Customer_199,Male,54,58.26,3185.825045621178,Month-to-month,No,4.5,0,Low Risk
Customer_200,Female,58,52.58,3076.647985443507,One year,Yes,4.833333333333333,1,Low Risk
Customer_201,Male,70,43.76,3110.3651433509426,Month-to-month,Yes,5.833333333333333,1,Low Risk
Customer_202,Female,18,73.55,1266.7582728559792,One year,No,1.5,0,Medium Risk
Customer_203,Male,6,111.89,668.1310479815502,Month-to-month,Yes,0.5,1,High Risk
Customer_204,Female,45,88.57,4042.14014999958,One year,Yes,3.75,1,Low Risk
Customer_205,Male,23,94.44,2255.981353801849,One year,Yes,1.9166666666666667,1,Medium Risk
Customer_206,Female,23,103.44,2352.323087659334,month to month,Yes,1.9166666666666667,1,Medium Risk
Customer_207,Female,26,55.16,1442.118269240553,Two year,No,2.1666666666666665,0,Low Risk
Customer_208,Female,7,26.29,184.99679092923145,month to month,No,0.5833333333333334,0,Medium Risk
Customer_209,Female,44,82.26,3557.2309392144903,Two year,No,3.6666666666666665,0,Low Risk
Customer_210,Female,27,38.87,1035.1120096787993,Month-to-month,No,2.25,0,Low Risk
Customer_211,Male,26,76.9,1920.4653660636764,Two year,Yes,2.1666666666666665,1,Low Risk
Customer_212,Male,36,93.95,3373.8339195339427,month to month,Yes,3.0,1,Low Risk
Customer_213,Male,55,98.36,5357.899056160769,Two year,No,4.583333333333333,0,Low Risk
Customer_214,Male,64,50.18,3220.0157390741083,month to month,Yes,5.333333333333333,1,Low Risk
Customer_215,Male,57,71.24,4045.1851389848384,Two year,No,4.75,0,Low Risk
Customer_216,Male,69,82.1,5648.609246010919,Month-to-month,No,5.75,0,Low Risk
Customer_217,Male,61,101.95,6296.6210743201445,Month-to-month,Yes,5.083333333333333,1,Low Risk
Customer_218,Female,2,96.14,195.82045844268265,Two year,Yes,0.16666666666666666,1,High Risk
Customer_219,Female,55,118.8,6627.911119271044,Two year,No,4.583333333333333,0,Low Risk
Customer_220,Female,38,20.81,813.0985766607838,Month-to-month,No,3.1666666666666665,0,Low Risk
Customer_221,Female,29,63.75,1889.527642996304,Two year,Yes,2.4166666666666665,1,Low Risk
Customer_222,Male,26,45.6,2104.0196850941993,One year,No,2.1666666666666665,0,Low Risk
Customer_223,Male,35,31.99,1084.9660678534433,Month-to-month,No,2.9166666666666665,0,Low Risk
Customer_224,Male,67,111.15,7447.913193962955,Month-to-month,Yes,5.583333333333333,1,Low Risk
Customer_225,Male,29,119.8,2104.0196850941993,month to month,No,2.4166666666666665,0,Low Risk
Customer_226,Female,34,38.06,1275.8922989423031,month to month,Yes,2.8333333333333335,1,Low Risk
Customer_227,Female,41,23.84,905.8673854385476,One year,No,3.4166666666666665,0,Low Risk
Customer_228,Male,41,47.51,1967.8095179273548,Two year,No,3.4166666666666665,0,Low Risk
Customer_229,Female,23,103.49,2383.4689155140045,One year,Yes,1.9166666666666667,1,Medium Risk
Customer_230,Female,71,49.39,3479.139496133141,Two year,No,5.916666666666667,0,Low Risk
Customer_231,Female,3,25.69,58.41681065181035,month to month,Yes,0.25,1,Medium Risk
Customer_232,Female,58,25.25,1420.9463164552378,Two year,Yes,4.833333333333333,1,Low Risk
Customer_233,Male,32,62.74,2053.8753375631386,month to month,Yes,2.6666666666666665,1,Low Risk
Customer_234,Male,31,113.18,3509.7462048495668,Month-to-month,Yes,2.5833333333333335,1,Low Risk
Customer_235,Male,43,48.59,2101.393869494579,Month-to-month,Yes,3.5833333333333335,1,Low Risk
Customer_236,Female,7,62.72,409.2186753896276,Two year,No,0.5833333333333334,0,Medium Risk
Customer_237,Male,1,30.19,97.00136248123032,month to month,Yes,0.08333333333333333,1,Medium Risk
Customer_238,Female,61,69.36,2104.0196850941993,One year,No,5.083333333333333,0,Low Risk
Customer_239,Female,14,89.65,1148.0432142015047,month to month,No,1.1666666666666667,0,Medium Risk
Customer_240,Female,52,47.12,2473.239079740355,month to month,Yes,4.333333333333333,1,Low Risk
Customer_241,Female,6,49.67,284.8039654165345,month to month,No,0.5,0,Medium Risk
Customer_242,Male,10,104.2,1033.8027455951428,Month-to-month,No,0.8333333333333334,0,High Risk
Customer_243,Male,71,21.04,1543.5245476046478,month to month,No,5.916666666666667,0,Low Risk
Customer_244,Male,30,83.65,2513.928580890725,Two year,No,2.5,0,Low Risk
Customer_245,Female,21,59.39,1332.807116248884,Month-to-month,Yes,1.75,1,Medium Risk
Customer_246,Male,60,49.84,2995.6796569075523,Month-to-month,No,5.0,0,Low Risk
Customer_247,Female,63,85.76,5379.549149452039,Month-to-month,No,5.25,0,Low Risk
Customer_248,Male,42,103.47,4255.075602618781,month to month,Yes,3.5,1,Low Risk
Customer_249,Male,51,75.84,3831.9465026024072,One year,Yes,4.25,1,Low Risk
Customer_250,Female,64,23.11,1462.927743951542,month to month,Yes,5.333333333333333,1,Low Risk
Customer_251,Female,56,66.14,3777.154408616962,month to month,No,4.666666666666667,0,Low Risk
Customer_252,Male,41,66.28,2694.4522834643544,One year,No,3.4166666666666665,0,Low Risk
Customer_253,Female,32,74.38,2462.260599682037,month to month,No,2.6666666666666665,0,Low Risk
Customer_254,Male,15,87.1,1249.0844974315455,Two year,Yes,1.25,1,Medium Risk
Customer_255,Female,62,21.93,1321.0365986690265,One year,Yes,5.166666666666667,1,Low Risk
Customer_256,Male,27,70.2,1951.74884936749,Two year,No,2.25,0,Low Risk
Customer_257,Male,28,78.83,2177.48389894964,Two year,No,2.3333333333333335,0,Low Risk
Customer_258,Female,64,54.34,3532.7214322846885,Month-to-month,No,5.333333333333333,0,Low Risk
Customer_259,Female,59,86.84,5082.244924145529,Month-to-month,No,4.916666666666667,0,Low Risk
Customer_260,Male,58,42.82,2447.255492092041,One year,No,4.833333333333333,0,Low Risk
Customer_261,Male,2,51.74,135.57244669784836,month to month,No,0.16666666666666666,0,Medium Risk
Customer_262,Female,36,116.28,4145.464932565873,Two year,No,3.0,0,Low Risk
Customer_263,Male,71,54.81,3877.789782720744,month to month,No,5.916666666666667,0,Low Risk
Customer_264,Male,13,54.65,730.188931284474,Two year,No,1.0833333333333333,0,Medium Risk
Customer_265,Female,15,79.57,1180.9197135421325,Month-to-month,Yes,1.25,1,Medium Risk
Customer_266,Male,60,117.1,6997.871079867511,Month-to-month,Yes,5.0,1,Low Risk
Customer_267,Male,22,118.31,2542.458604701033,Month-to-month,No,1.8333333333333333,0,Medium Risk
Customer_268,Female,63,77.97,2104.0196850941993,One year,No,5.25,0,Low Risk
Customer_269,Female,25,20.11,584.5556120907638,Two year,No,2.0833333333333335,0,Low Risk
Customer_270,Female,48,110.07,5299.826783143604,month to month,Yes,4.0,1,Low Risk
Customer_271,Male,43,77.02,3300.25414255268,Two year,No,3.5833333333333335,0,Low Risk
Customer_272,Female,38,56.6,2141.9414120486103,month to month,No,3.1666666666666665,0,Low Risk
Customer_273,Female,41,102.92,4261.32964540681,month to month,Yes,3.4166666666666665,1,Low Risk
Customer_274,Male,45,59.98,2750.689101282197,month to month,No,3.75,0,Low Risk
Customer_275,Female,40,23.4,908.9923572573824,Two year,Yes,3.3333333333333335,1,Low Risk
Customer_276,Female,17,102.11,1789.6004086866617,Month-to-month,Yes,1.4166666666666667,1,Medium Risk
Customer_277,Male,57,74.59,4282.384449207469,One year,No,4.75,0,Low Risk
Customer_278,Female,2,53.81,160.48118708843083,One year,Yes,0.16666666666666666,1,Medium Risk
Customer_279,Male,62,45.09,2715.491152746282,Month-to-month,No,5.166666666666667,0,Low Risk
Customer_280,Female,9,79.38,693.4598264925512,One year,No,0.75,0,High Risk
Customer_281,Female,68,40.8,2765.754929155096,month to month,Yes,5.666666666666667,1,Low Risk
Customer_282,Male,17,52.39,867.1823151794092,One year,Yes,1.4166666666666667,1,Medium Risk
Customer_283,Male,50,83.65,4278.366149706871,Two year,No,4.166666666666667,0,Low Risk
Customer_284,Male,40,108.15,4305.506618144157,Month-to-month,Yes,3.3333333333333335,1,Low Risk
Customer_285,Male,58,73.29,4274.239621011747,Month-to-month,Yes,4.833333333333333,1,Low Risk
Customer_286,Male,21,95.91,2021.7519957862123,Month-to-month,No,1.75,0,Medium Risk
Customer_287,Male,18,96.31,1719.068640118738,Month-to-month,Yes,1.5,1,Medium Risk
Customer_288,Male,55,86.44,4718.7679886197,Two year,Yes,4.583333333333333,1,Low Risk
Customer_289,Male,29,44.58,1395.6124266100614,month to month,No,2.4166666666666665,0,Low Risk
Customer_290,Female,24,106.68,2549.226383585891,month to month,No,2.0,0,Low Risk
Customer_291,Female,17,63.63,1125.4892291210826,month to month,No,1.4166666666666667,0,Medium Risk
Customer_292,Male,18,24.42,439.07758335246064,One year,No,1.5,0,Medium Risk
Customer_293,Female,42,44.46,1844.3839169208425,month to month,No,3.5,0,Low Risk
Customer_294,Male,45,96.55,4350.164578872755,One year,Yes,3.75,1,Low Risk
Customer_295,Male,17,26.91,472.8756858321496,Two year,No,1.4166666666666667,0,Medium Risk
Customer_296,Female,14,34.74,462.8807140948309,One year,No,1.1666666666666667,0,Medium Risk
Customer_297,Female,49,89.42,4343.34896909175,month to month,Yes,4.083333333333333,1,Low Risk
Customer_298,Female,29,109.26,3192.348700450221,Month-to-month,Yes,2.4166666666666665,1,Low Risk
Customer_299,Female,4,83.37,339.29836324848804,Two year,Yes,0.3333333333333333,1,High Risk
